OPE ID,School,academic_year,State,Zip Code,School Type,dl_sub_rec,dl_sub_#loans_disbursed,dl_sub_$loans_disbursed,dl_unsub_underg_rec,dl_unsub_underg#loans_disbursed,dl_unsub_underg$loans_disbursed,dl_unsub_grad_rec,dl_unsub_grad#loans_disbursed,dl_unsub_grad$loans_disbursed,dl_parentplus_rec,dl_parentplus#loans_disbursed,dl_parentplus$loans_disbursed,dl_gradplus_rec,dl_gradplus#loans_disbursed,dl_gradplus$loans_disbursed
128800,CLAREMONT SCHOOL OF THEOLOGY,2018-2019,CA,917113199,Private-Nonprofit,-,-, -,-,-, -,129,216,1964444,-,-, -,50,94,618216
128900,SHASTA COLLEGE,2018-2019,CA,960497692,Public,476,923,1687898,406,784,1866922,-,-, -,-,-, -,-,-, -
129000,SIERRA COLLEGE,2018-2019,CA,956773397,Public,627,1157,2197134,587,1087,2439932,-,-, -,6,10,67439,-,-, -
129100,SIMPSON UNIVERSITY,2018-2019,CA,960038606,Private-Nonprofit,512,1022,2463058,475,972,2296652,41,93,684977,61,118,945785,7,20,106496
129200,SOLANO COMMUNITY COLLEGE,2018-2019,CA,945343197,Public,115,219,385899,108,205,430680,-,-, -,-,-, -,-,-, -
129300,VANGUARD UNIVERSITY OF SOUTHERN CALIFORNIA,2018-2019,CA,926266597,Private-Nonprofit,1127,2127,4700568,1055,2006,3680151,149,365,2530965,294,541,5183194,13,23,124444
129400,SOUTHWESTERN COMMUNITY COLLEGE DISTRICT,2018-2019,CA,919107299,Public,239,445,789604,64,119,246247,-,-, -,-,-, -,-,-, -
129500,SOUTHWESTERN LAW SCHOOL,2018-2019,CA,900101106,Private-Nonprofit,-,-, -,-,-, -,498,1504,11860950,-,-, -,524,2530,23874860
129600,DOMINICAN SCHOOL OF PHILOSOPHY AND THEOLOGY,2018-2019,CA,947081295,Private-Nonprofit,-,-, -,-,-, -,7,18,135900,-,-, -,1,2,16100
130200,SAINT MARY'S COLLEGE OF CALIFORNIA,2018-2019,CA,945752744,Private-Nonprofit,1289,2469,5732973,1337,2566,4334495,498,1261,10391509,477,915,13189521,139,329,2380201
130500,STANFORD UNIVERSITY,2018-2019,CA,943051926,Private-Nonprofit,261,645,878738,420,1131,2083030,949,2565,18957990,143,422,3901371,569,1753,20868865
130700,FRESNO CITY COLLEGE,2018-2019,CA,937410002,Public,198,391,465658,32,65,64769,-,-, -,2,4,20272,-,-, -
130800,REEDLEY COLLEGE,2018-2019,CA,936542099,Public,95,203,302744,66,138,197381,-,-, -,11,23,96671,-,-, -
131200,"UNIVERSITY OF CALIFORNIA, BERKELEY",2018-2019,CA,947201520,Public,6052,14066,25058742,4249,9636,15590177,2034,4531,40212244,1403,3010,30916730,1296,3785,39739850
131300,"UNIVERSITY OF CALIFORNIA, DAVIS",2018-2019,CA,956168558,Public,8599,25893,35847112,4494,12791,14472096,1564,4671,35031122,1905,5616,31065772,753,2515,18262726
131400,"UNIVERSITY OF CALIFORNIA, IRVINE",2018-2019,CA,926970001,Public,8934,27993,38815291,5998,19482,18942134,1593,5136,34092090,2514,11236,38437877,736,2844,18295526
131500,"UNIVERSITY OF CALIFORNIA, LOS ANGELES",2018-2019,CA,900959000,Public,8280,23931,36411322,6078,17881,20388614,3404,9317,73872772,2276,6715,42705329,2146,6329,55295836
131600,"UNIVERSITY OF CALIFORNIA, RIVERSIDE",2018-2019,CA,925210209,Public,8957,26760,38334837,6515,19162,19264785,711,1956,13081201,1553,4536,23248635,353,947,6155686
131700,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",2018-2019,CA,920930013,Public,9720,29423,42969717,6189,18863,18194163,1023,3296,22397854,1310,4038,22460217,419,1422,7915382
131900,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",2018-2019,CA,941430402,Public,-,-, -,-,-, -,1467,5291,44816316,-,-, -,710,2605,17959357
132000,"UNIVERSITY OF CALIFORNIA, SANTA BARBARA",2018-2019,CA,931062030,Public,6872,21069,28234654,5017,15217,15273023,342,1048,4702113,1719,5606,28117898,88,307,1270379
132100,"UNIVERSITY OF CALIFORNIA, SANTA CRUZ",2018-2019,CA,950640001,Public,6452,18539,27738481,4898,14432,14933102,220,607,3147320,1495,4385,25201845,31,95,618310
132200,UNIVERSITY OF REDLANDS,2018-2019,CA,923730999,Private-Nonprofit,1580,3493,7143329,1700,3678,6530593,1319,3107,21961403,375,736,7716821,182,429,2865404
132500,UNIVERSITY OF SAN FRANCISCO,2018-2019,CA,941171080,Private-Nonprofit,2940,5516,12948325,2722,5248,8335725,2219,4331,40379536,764,1647,20236672,1049,2869,28886752
132600,SANTA CLARA UNIVERSITY,2018-2019,CA,950534956,Private-Nonprofit,1107,3281,4752537,1248,3724,4548130,895,2021,16533253,285,836,9879913,580,1487,21892183
132800,UNIVERSITY OF SOUTHERN CALIFORNIA,2018-2019,CA,900890001,Private-Nonprofit,4963,9274,21644096,4229,8036,12029930,11968,25190,280530831,1666,3133,50575407,8613,18360,295027320
132900,UNIVERSITY OF THE PACIFIC,2018-2019,CA,952110197,Private-Nonprofit,1748,3412,7663204,1530,3021,4940292,1923,5061,53439051,789,1594,19708328,1480,4303,67137508
133400,VENTURA COLLEGE,2018-2019,CA,930033899,Public,192,374,646202,138,277,539968,-,-, -,5,10,35558,-,-, -
133800,WEST VALLEY COLLEGE,2018-2019,CA,950705697,Public,52,161,166488,49,150,222343,-,-, -,-,-, -,-,-, -
133900,CORBAN UNIVERSITY,2018-2019,OR,973179392,Private-Nonprofit,531,1042,2299454,559,1145,1870336,85,184,1138450,115,204,1692993,2,3,18045
134100,WESTMONT COLLEGE,2018-2019,CA,931081099,Private-Nonprofit,575,1105,2506739,627,1222,1858952,-,-, -,171,327,3985625,-,-, -
134200,WHITTIER COLLEGE,2018-2019,CA,906084413,Private-Nonprofit,1021,1960,4235990,984,1978,3016581,84,143,1504690,275,555,5195176,59,180,2351371
134300,WOODBURY UNIVERSITY,2018-2019,CA,915041052,Private-Nonprofit,591,1149,2709337,549,1095,2265353,73,236,1573925,256,517,4507671,33,81,509125
134400,YUBA COLLEGE,2018-2019,CA,959017699,Public,11,22,43154,11,22,54538,-,-, -,-,-, -,-,-, -
134500,ADAMS STATE UNIVERSITY,2018-2019,CO,811022373,Public,847,1673,3082732,783,1597,2938751,831,2120,11936387,216,439,2326249,34,109,535072
134600,ARAPAHOE COMMUNITY COLLEGE,2018-2019,CO,801609002,Public,1568,2640,4448473,1568,2599,6495385,-,-, -,9,20,83049,-,-, -
134700,COLORADO COLLEGE,2018-2019,CO,809033294,Private-Nonprofit,372,706,1445708,386,736,1356439,17,34,250724,61,111,1806495,-,-, -
134800,COLORADO SCHOOL OF MINES,2018-2019,CO,804011887,Public,1447,2783,6177421,1732,3336,6785353,205,341,3084627,671,1371,15534371,24,42,450904
134900,UNIVERSITY OF NORTHERN COLORADO,2018-2019,CO,806390001,Public,3734,6830,14443947,3916,7447,14776088,1494,2775,21508399,1416,2783,18840684,662,1421,4871096
135000,COLORADO STATE UNIVERSITY,2018-2019,CO,805230100,Public,7703,14676,32002888,8596,16662,34526825,1933,4185,40695995,3354,6767,65434763,758,1724,12324831
135200,DENVER SEMINARY,2018-2019,CO,801202192,Private-Nonprofit,-,-, -,-,-, -,324,631,3927062,-,-, -,6,11,66076
135300,FORT LEWIS COLLEGE,2018-2019,CO,813013999,Public,1118,2168,4253622,1085,2118,4072144,21,49,311246,342,653,4150993,-,-, -
135400,ILIFF SCHOOL OF THEOLOGY,2018-2019,CO,802104798,Private-Nonprofit,-,-, -,-,-, -,119,331,2145306,-,-, -,13,46,386009
135500,LAMAR COMMUNITY COLLEGE,2018-2019,CO,810523999,Public,147,291,456070,144,288,437953,-,-, -,14,26,118930,-,-, -
135800,COLORADO MESA UNIVERSITY,2018-2019,CO,815013122,Public,3490,6176,12637376,3778,6863,15090668,68,106,1030560,1108,2125,12119619,14,22,293451
135900,COLORADO NORTHWESTERN COMMUNITY COLLEGE,2018-2019,CO,816483598,Public,222,426,733143,247,476,969113,-,-, -,17,32,206750,-,-, -
136000,METROPOLITAN STATE UNIVERSITY OF DENVER,2018-2019,CO,802043362,Public,7185,12745,26645700,6759,11910,31127748,541,1062,8387070,260,473,3260773,23,47,218737
136100,NORTHEASTERN JUNIOR COLLEGE,2018-2019,CO,807512399,Public,407,774,1318221,380,712,1326572,-,-, -,47,107,305332,-,-, -
136200,OTERO JUNIOR COLLEGE,2018-2019,CO,810503346,Public,305,1025,948307,238,868,788003,-,-, -,26,84,155705,-,-, -
136300,REGIS UNIVERSITY,2018-2019,CO,802211099,Private-Nonprofit,1397,2826,6180025,1459,3049,7462350,1888,5278,39111597,321,636,5926352,374,1148,9904080
136500,COLORADO STATE UNIVERSITY-PUEBLO,2018-2019,CO,810014901,Public,1819,3355,7096213,1726,3267,6891146,127,260,2023694,242,470,3264346,21,31,180346
136800,TRINIDAD STATE JUNIOR COLLEGE,2018-2019,CO,810822396,Public,204,424,682519,183,391,730152,-,-, -,3,6,28560,-,-, -
137000,UNIVERSITY OF COLORADO BOULDER,2018-2019,CO,803090077,Public,6376,12207,26319711,7133,13788,26438216,1446,2835,22723361,2393,4871,66006894,570,1337,10474746
137100,UNIVERSITY OF DENVER,2018-2019,CO,802082000,Private-Nonprofit,1580,4518,6466179,1796,5348,6145590,4127,11088,73167635,478,1458,11829001,2095,6895,62814164
137200,WESTERN COLORADO UNIVERSITY,2018-2019,CO,812310000,Public,773,1434,3036398,879,1669,3273383,191,369,3024420,347,669,4528217,25,41,260415
137400,ALBERTUS MAGNUS COLLEGE,2018-2019,CT,065111189,Private-Nonprofit,1028,2751,4273360,1067,2933,5024510,303,804,5112416,90,176,978579,17,50,182038
137800,CENTRAL CONNECTICUT STATE UNIVERSITY,2018-2019,CT,060502490,Public,4763,8821,19160403,4669,8869,17230853,922,1687,13051299,732,1425,8789348,47,89,881958
137900,CONNECTICUT COLLEGE,2018-2019,CT,063204196,Private-Nonprofit,748,1516,3287823,630,1261,1619654,-,-, -,124,269,3175856,-,-, -
138000,WESTERN CONNECTICUT STATE UNIVERSITY,2018-2019,CT,068106826,Public,2381,4407,9602551,2462,4631,9255039,194,376,2712510,489,934,5740445,11,14,62327
138500,FAIRFIELD UNIVERSITY,2018-2019,CT,068245171,Private-Nonprofit,1430,2789,6404090,1738,3468,6138219,388,735,6361235,327,662,8790917,65,127,1181406
138700,HARTFORD SEMINARY,2018-2019,CT,061052279,Private-Nonprofit,-,-, -,-,-, -,33,69,483934,-,-, -,1,2,12600
138900,HOLY APOSTLES COLLEGE & SEMINARY,2018-2019,CT,064162027,Private-Nonprofit,36,62,98615,21,36,77826,55,99,316989,-,-, -,-,-, -
139200,MANCHESTER COMMUNITY COLLEGE,2018-2019,CT,060451046,Public,84,107,165875,153,240,471256,-,-, -,3,5,18500,-,-, -
139300,MITCHELL COLLEGE,2018-2019,CT,063204498,Private-Nonprofit,381,741,1554160,394,816,1182876,-,-, -,149,314,2219465,-,-, -
139700,UNIVERSITY OF NEW HAVEN,2018-2019,CT,065161999,Private-Nonprofit,3053,6155,13259096,3418,6831,10549644,734,1356,12199593,1099,2139,25954365,110,210,1429083
139800,NORTHWESTERN CONNECTICUT COMMUNITY COLLEGE,2018-2019,CT,060981747,Public,52,131,159175,69,196,216974,-,-, -,1,2,2500,-,-, -
139900,NORWALK COMMUNITY COLLEGE,2018-2019,CT,068541655,Public,69,114,214094,101,167,367657,-,-, -,8,13,51600,-,-, -
140100,POST UNIVERSITY,2018-2019,CT,067233240,Proprietary,8237,31346,29424278,8527,33690,48129399,740,3063,11867960,150,373,1779141,9,39,176196
140200,QUINNIPIAC UNIVERSITY,2018-2019,CT,065181908,Private-Nonprofit,3594,7073,15760514,4184,8465,13613633,1607,3599,39037252,1064,2202,31440278,574,1342,13598811
140300,SACRED HEART UNIVERSITY,2018-2019,CT,068251000,Private-Nonprofit,2874,5542,12126856,3408,6724,11991260,1611,3696,24213855,733,1452,19904551,311,795,7971551
140600,SOUTHERN CONNECTICUT STATE UNIVERSITY,2018-2019,CT,065151355,Public,4480,8299,18057185,4373,8562,15260888,801,1559,11485245,967,1930,12745278,41,64,380361
140900,UNIVERSITY OF SAINT JOSEPH,2018-2019,CT,061172791,Private-Nonprofit,634,1190,2818141,686,1395,3005914,907,2311,22577080,139,274,2361456,267,670,6873735
141400,TRINITY COLLEGE,2018-2019,CT,061063100,Private-Nonprofit,559,1108,2349308,615,1227,2372197,10,15,142619,126,251,3954313,-,-, -
141600,UNIVERSITY OF BRIDGEPORT,2018-2019,CT,066015650,Private-Nonprofit,1857,4213,7721326,1820,4123,7106964,935,2391,22471444,395,797,5602613,289,722,6978926
141700,UNIVERSITY OF CONNECTICUT,2018-2019,CT,062692151,Public,8481,16315,36319472,8916,18191,32135476,2213,4499,46224697,3480,6997,62476653,921,1963,14709452
142200,UNIVERSITY OF HARTFORD,2018-2019,CT,061171599,Private-Nonprofit,2728,5174,11641356,2979,5966,9422093,724,1335,11539611,885,1766,18245745,116,235,1693670
142400,WESLEYAN UNIVERSITY,2018-2019,CT,064593208,Private-Nonprofit,731,1391,2952024,270,663,883520,16,43,242488,131,247,3870091,-,-, -
142500,EASTERN CONNECTICUT STATE UNIVERSITY,2018-2019,CT,062262295,Public,2546,4815,10469297,2757,5615,9836053,91,153,1110212,518,1022,5670140,3,4,19557
142600,YALE UNIVERSITY,2018-2019,CT,065208229,Private-Nonprofit,240,476,919016,423,851,2056050,1944,4113,38447632,135,258,3875785,990,2278,31341709
142800,DELAWARE STATE UNIVERSITY,2018-2019,DE,199012277,Public,2438,4821,9573276,2500,5119,8406697,197,398,3174432,1096,2394,19093587,16,37,139797
142900,GOLDEY-BEACOM COLLEGE,2018-2019,DE,198081993,Private-Nonprofit,264,499,1011800,256,492,856439,72,172,625030,32,59,222002,-,-, -
143100,UNIVERSITY OF DELAWARE,2018-2019,DE,197160099,Public,7005,13476,29269367,8941,18517,30338952,626,1369,8876313,1693,3467,39661424,128,306,2511393
143300,WESLEY COLLEGE,2018-2019,DE,199013875,Private-Nonprofit,908,1693,3483874,978,2226,3666566,79,200,1537348,446,892,6519118,59,180,1235756
143400,AMERICAN UNIVERSITY,2018-2019,DC,200168020,Private-Nonprofit,3096,5918,13745759,3172,6288,8745400,3381,7611,63183927,945,2010,26934681,1554,3742,48049136
143600,CAPITOL TECHNOLOGY UNIVERSITY,2018-2019,MD,207089759,Private-Nonprofit,207,374,833836,218,399,795260,111,417,1674679,83,158,1180411,13,44,225183
143700,CATHOLIC UNIVERSITY OF AMERICA,2018-2019,DC,200640002,Private-Nonprofit,1257,2450,5447278,1538,3100,5272408,923,1866,16684798,373,746,9433642,391,899,11073331
144100,UNIVERSITY OF THE DISTRICT OF COLUMBIA,2018-2019,DC,200081175,Public,1483,2708,5243030,1249,2273,5745055,399,777,6935331,31,70,443412,167,436,3526080
144300,GALLAUDET UNIVERSITY,2018-2019,DC,200023695,Private-Nonprofit,452,875,1816056,425,871,1586956,205,398,3510976,59,122,682107,87,194,1201520
144400,GEORGE WASHINGTON UNIVERSITY,2018-2019,DC,200522353,Private-Nonprofit,3865,7473,17068800,3965,7804,13381269,6886,13030,148823591,800,1690,21608557,3054,6928,88236920
144500,GEORGETOWN UNIVERSITY,2018-2019,DC,200571252,Private-Nonprofit,1765,3465,7231216,510,946,1913818,5033,10131,110331405,321,659,9996564,3763,8414,138473717
144800,HOWARD UNIVERSITY,2018-2019,DC,200590001,Private-Nonprofit,3202,6335,13591704,3218,6812,10549661,2071,4158,55800406,1792,3780,45780085,1684,3796,55904986
145900,STRAYER UNIVERSITY,2018-2019,DC,200052603,Proprietary,35529,106622,141974468,37049,109576,224071818,8887,28228,179533191,113,346,1043507,600,1824,10592892
146000,TRINITY WASHINGTON UNIVERSITY,2018-2019,DC,200171004,Private-Nonprofit,897,1617,3246965,821,1561,3269301,345,668,5107765,39,73,432242,20,47,229761
146400,WESLEY THEOLOGICAL SEMINARY,2018-2019,DC,200165690,Private-Nonprofit,-,-, -,2,2,17000,151,270,1946728,-,-, -,8,11,115196
146600,BARRY UNIVERSITY,2018-2019,FL,331616628,Private-Nonprofit,1880,3718,7932085,1868,3941,7560040,2860,6615,68481327,305,594,3124093,1363,3266,34986609
146700,BETHUNE COOKMAN UNIVERSITY,2018-2019,FL,321143099,Private-Nonprofit,2915,6059,11446348,2827,7156,10142872,116,247,1998779,1036,2135,12915036,8,18,62600
146800,SAINT THOMAS UNIVERSITY,2018-2019,FL,330540000,Private-Nonprofit,553,1094,2175691,547,1117,2147547,1241,3580,20655234,94,157,996205,563,1690,18026459
146900,FLORIDA INSTITUTE OF TECHNOLOGY,2018-2019,FL,329016988,Private-Nonprofit,2493,6777,8989161,2544,6940,9969316,1226,3559,18063384,502,1054,11388523,160,405,2408779
147000,EASTERN FLORIDA STATE COLLEGE,2018-2019,FL,329226503,Public,3177,5709,9616466,2810,5178,10518113,-,-, -,11,27,97542,-,-, -
147100,COLLEGE OF CENTRAL FLORIDA,2018-2019,FL,344744415,Public,1599,2872,4579829,1592,2896,6267118,-,-, -,4,9,35423,-,-, -
147500,DAYTONA STATE COLLEGE,2018-2019,FL,321142800,Public,3059,6024,8760927,1825,3976,6046417,-,-, -,19,40,141258,-,-, -
147700,FLORIDA SOUTHWESTERN STATE COLLEGE,2018-2019,FL,339195566,Public,2396,4229,7133127,1075,2137,3256325,-,-, -,29,55,299096,-,-, -
147800,EDWARD WATERS COLLEGE,2018-2019,FL,322096199,Private-Nonprofit,790,1586,2793928,668,1288,2528822,-,-, -,115,257,789597,-,-, -
147900,EMBRY-RIDDLE AERONAUTICAL UNIVERSITY,2018-2019,FL,321143900,Private-Nonprofit,5029,11769,20087186,5124,12389,19431168,1187,3245,15388633,1418,3592,44443015,69,146,919613
148000,FLORIDA AGRICULTURAL & MECHANICAL UNIVERSITY,2018-2019,FL,323073100,Public,5096,9896,20239864,4333,8824,14071616,1403,2948,26643689,1262,2611,15177720,787,1921,13185144
148100,FLORIDA ATLANTIC UNIVERSITY,2018-2019,FL,334316498,Public,7792,13615,31161955,6604,11610,26075823,2314,4545,38698841,662,1376,9564843,311,547,3908055
148200,FLORIDA COLLEGE,2018-2019,FL,336175578,Private-Nonprofit,255,468,987739,269,513,855726,-,-, -,104,190,1241390,-,-, -
148400,FLORIDA STATE COLLEGE AT JACKSONVILLE,2018-2019,FL,322024030,Public,5533,11376,17554730,5197,11050,21105171,-,-, -,23,52,178486,-,-, -
148500,COLLEGE OF THE FLORIDA KEYS (THE),2018-2019,FL,330404397,Public,156,267,476562,163,272,632690,-,-, -,17,39,242603,-,-, -
148600,FLORIDA MEMORIAL UNIVERSITY,2018-2019,FL,330546199,Private-Nonprofit,803,1523,3032419,781,1473,2836920,40,91,633750,193,416,1695654,2,4,18000
148700,ECKERD COLLEGE,2018-2019,FL,337114744,Private-Nonprofit,886,1696,3727277,1007,1937,3231979,-,-, -,307,590,7206110,-,-, -
148800,FLORIDA SOUTHERN COLLEGE,2018-2019,FL,338015698,Private-Nonprofit,1158,2223,4858687,1421,2882,5240655,305,621,5551022,438,847,7150878,15,33,321332
148900,FLORIDA STATE UNIVERSITY,2018-2019,FL,323061470,Public,8760,16512,35971320,8579,16420,33475569,3778,8152,72415514,921,1831,11708625,678,1489,10038344
149000,GULF COAST STATE COLLEGE,2018-2019,FL,324011058,Public,424,788,1133366,364,689,1106825,-,-, -,8,16,48523,-,-, -
149300,INDIAN RIVER STATE COLLEGE,2018-2019,FL,349815596,Public,820,1491,2882597,572,1091,1893367,-,-, -,15,29,143076,-,-, -
149500,JACKSONVILLE UNIVERSITY,2018-2019,FL,322113394,Private-Nonprofit,1301,2394,5184605,1407,2548,5639589,706,1536,11480443,357,705,6612125,123,336,4297210
149900,ALTIERUS CAREER COLLEGE,2018-2019,FL,336145801,Private-Nonprofit,994,2098,2742946,1013,2407,4247432,-,-, -,103,209,448106,-,-, -
150000,BROWARD COLLEGE,2018-2019,FL,333012298,Public,5102,8812,15849247,706,1330,2240816,-,-, -,21,43,181066,-,-, -
150100,FLORIDA GATEWAY COLLEGE,2018-2019,FL,320252007,Public,524,859,1543612,458,756,1237842,-,-, -,3,6,16500,-,-, -
150200,LAKE SUMTER STATE COLLEGE,2018-2019,FL,347888751,Public,495,803,1361616,273,447,1243923,-,-, -,-,-, -,-,-, -
150400,"STATE COLLEGE OF FLORIDA, MANATEE-SARASOTA",2018-2019,FL,342073596,Public,1263,2279,3706959,534,1044,2182308,-,-, -,12,22,106633,-,-, -
150500,LYNN UNIVERSITY,2018-2019,FL,334315598,Private-Nonprofit,669,1198,2494054,641,1203,1926536,463,796,7027636,354,678,9282691,70,118,1017093
150600,MIAMI DADE COLLEGE,2018-2019,FL,331322297,Public,2814,5260,9150347,2527,4722,10032848,-,-, -,22,42,222969,-,-, -
150900,NOVA SOUTHEASTERN UNIVERSITY-DAVIE,2018-2019,FL,333147796,Private-Nonprofit,2386,5432,11210879,2306,4914,10285603,11615,27727,305761339,592,1313,11122021,6068,15488,200473451
151000,NORTHWEST FLORIDA STATE COLLEGE,2018-2019,FL,325781295,Public,576,1089,1787879,429,814,1729742,-,-, -,3,6,14750,-,-, -
151200,PALM BEACH STATE COLLEGE,2018-2019,FL,334614796,Public,2654,4647,8584727,1123,2209,4326832,-,-, -,34,67,270212,-,-, -
151300,PENSACOLA STATE COLLEGE,2018-2019,FL,325048998,Public,712,1525,2117398,591,1274,1711738,-,-, -,15,31,84780,-,-, -
151400,POLK STATE COLLEGE,2018-2019,FL,338814256,Public,1534,2716,4972654,1228,2191,5544210,-,-, -,4,8,51345,-,-, -
151500,ROLLINS COLLEGE,2018-2019,FL,327894499,Private-Nonprofit,929,1954,4039815,1053,2152,3866022,265,505,4911156,264,551,5237910,65,130,1450025
151900,SANTA FE COLLEGE,2018-2019,FL,326066200,Public,2547,4751,8330206,2396,4777,7114113,-,-, -,51,111,446619,-,-, -
152000,SEMINOLE STATE COLLEGE OF FLORIDA,2018-2019,FL,327736199,Public,3192,6206,10058538,2761,5668,11386747,-,-, -,16,35,125007,-,-, -
152100,SOUTHEASTERN UNIVERSITY,2018-2019,FL,338016099,Private-Nonprofit,3088,5885,11374655,3347,6802,12483467,667,1521,8443457,908,1765,11280601,120,287,661950
152200,SOUTH FLORIDA STATE COLLEGE,2018-2019,FL,338259399,Public,98,199,297395,100,209,331897,-,-, -,-,-, -,-,-, -
152300,SAINT JOHNS RIVER STATE COLLEGE,2018-2019,FL,321773897,Public,554,1118,1635654,701,1451,2862979,-,-, -,4,7,32761,-,-, -
152600,SAINT LEO UNIVERSITY,2018-2019,FL,335746665,Private-Nonprofit,4920,15375,18256372,4987,15625,24884632,2387,9120,47051923,314,690,3762154,118,427,1378527
152800,ST. PETERSBURG COLLEGE,2018-2019,FL,337603768,Public,7406,15154,22363402,7306,15813,29769821,-,-, -,8,13,68344,-,-, -
153100,STETSON UNIVERSITY,2018-2019,FL,327233761,Private-Nonprofit,1363,2560,5659038,1517,3083,5058935,815,1816,16720112,459,874,9045979,597,1572,15894574
153300,TALLAHASSEE COMMUNITY COLLEGE,2018-2019,FL,323042895,Public,2874,5468,7202183,1738,3310,5163762,-,-, -,85,161,498146,-,-, -
153500,UNIVERSITY OF FLORIDA,2018-2019,FL,326113150,Public,6973,13088,27785239,6672,13085,27262401,5767,15703,131090769,1345,2807,18301445,2183,5169,32734144
153600,UNIVERSITY OF MIAMI,2018-2019,FL,331466531,Private-Nonprofit,2472,4958,10286638,1604,3246,6162919,2744,5552,62942783,711,1420,18954123,2197,5204,66717448
153700,UNIVERSITY OF SOUTH FLORIDA,2018-2019,FL,336206960,Public,12180,23719,51650729,10493,20352,44822974,4724,10248,93070122,1132,2069,12681472,810,1855,11875932
153800,UNIVERSITY OF TAMPA (THE),2018-2019,FL,336061490,Private-Nonprofit,3694,6820,15116835,4214,7771,13889236,460,996,6354416,1462,2871,31615061,41,99,503247
154000,WEBBER INTERNATIONAL UNIVERSITY,2018-2019,FL,338270096,Private-Nonprofit,853,1793,3366844,899,2038,3100409,39,109,450652,293,581,3606492,-,-, -
154100,ABRAHAM BALDWIN AGRICULTURAL COLLEGE,2018-2019,GA,317932601,Public,1308,2513,4545043,1356,2687,4868231,-,-, -,154,336,1094427,-,-, -
154200,AGNES SCOTT COLLEGE,2018-2019,GA,300303770,Private-Nonprofit,501,982,2139729,521,1117,1670905,21,46,272005,138,278,2055042,-,-, -
154400,ALBANY STATE UNIVERSITY,2018-2019,GA,317052796,Public,3962,8522,14436511,3937,8526,13831381,333,713,4902491,714,1581,4786021,30,63,206128
154500,ANDREW COLLEGE,2018-2019,GA,398401395,Private-Nonprofit,221,427,720158,223,479,810545,-,-, -,51,98,490903,-,-, -
154700,POINT UNIVERSITY,2018-2019,GA,318331200,Private-Nonprofit,884,1691,3436363,940,1920,4285771,39,86,546747,119,227,1281993,-,-, -
155400,BERRY COLLEGE,2018-2019,GA,301495007,Private-Nonprofit,741,1435,3137526,900,1819,3155294,51,95,775732,216,425,3776965,3,4,15624
155500,THOMAS UNIVERSITY,2018-2019,GA,317927499,Private-Nonprofit,465,788,1826539,477,858,2227949,596,1321,8882237,29,58,279965,28,52,354329
155600,BRENAU UNIVERSITY,2018-2019,GA,305013668,Private-Nonprofit,1331,2314,5107779,1374,2437,6479702,1094,2163,17899140,116,226,1442321,305,676,6334459
155700,BREWTON PARKER COLLEGE,2018-2019,GA,304450000,Private-Nonprofit,374,681,1300272,370,683,1120970,-,-, -,113,218,1063654,-,-, -
